,cate,cate_flag,price_9,price_8,price_7,price_6,price_5,price_4,price_3,price_2,price_1,amount_7,amount_6,amount_5,amount_4,amount_3,amount_2,amount_1,wt_7,wt_6,wt_5,wt_4,wt_3,wt_2,wt_1,date
13494,冬瓜,14,3.72597817407506,4.105785123966942,0.2302785904430563,4.541483017889552,3.7137272727272728,5.235412026726059,0.20993620414673048,2.589508196721312,8.253248587570619,349.48,350.33,408.51,470.14,263.26,157.96,584.33,1517.64,77.14,110.0,89.8,1254.0,61.0,70.8,2021-12-01
13520,冬瓜,14,4.105785123966942,0.2302785904430563,4.541483017889552,3.7137272727272728,5.235412026726059,0.20993620414673048,2.589508196721312,8.253248587570619,3.8828947368421054,350.33,408.51,470.14,263.26,157.96,584.33,177.06,77.14,110.0,89.8,1254.0,61.0,70.8,45.6,2021-12-02
13546,冬瓜,14,0.2302785904430563,4.541483017889552,3.7137272727272728,5.235412026726059,0.20993620414673048,2.589508196721312,8.253248587570619,3.8828947368421054,0.049313033791310815,408.51,470.14,263.26,157.96,584.33,177.06,172.64,110.0,89.8,1254.0,61.0,70.8,45.6,3500.9,2021-12-03
13572,冬瓜,14,4.541483017889552,3.7137272727272728,5.235412026726059,0.20993620414673048,2.589508196721312,8.253248587570619,3.8828947368421054,0.049313033791310815,2.750813953488372,470.14,263.26,157.96,584.33,177.06,172.64,236.57,89.8,1254.0,61.0,70.8,45.6,3500.9,86.0,2021-12-04
13598,冬瓜,14,3.7137272727272728,5.235412026726059,0.20993620414673048,2.589508196721312,8.253248587570619,3.8828947368421054,0.049313033791310815,2.750813953488372,3.3058292282430206,263.26,157.96,584.33,177.06,172.64,236.57,322.11999999999995,1254.0,61.0,70.8,45.6,3500.9,86.0,97.44,2021-12-05
13624,冬瓜,14,5.235412026726059,0.20993620414673048,2.589508196721312,8.253248587570619,3.8828947368421054,0.049313033791310815,2.750813953488372,3.3058292282430206,3.1398537477148087,157.96,584.33,177.06,172.64,236.57,322.11999999999995,171.75000000000003,61.0,70.8,45.6,3500.9,86.0,97.44,54.7,2021-12-06
13650,冬瓜,14,0.20993620414673048,2.589508196721312,8.253248587570619,3.8828947368421054,0.049313033791310815,2.750813953488372,3.3058292282430206,3.1398537477148087,3.2994236311239202,584.33,177.06,172.64,236.57,322.11999999999995,171.75000000000003,114.49,70.8,45.6,3500.9,86.0,97.44,54.7,34.7,2021-12-07
13676,冬瓜,14,2.589508196721312,8.253248587570619,3.8828947368421054,0.049313033791310815,2.750813953488372,3.3058292282430206,3.1398537477148087,3.2994236311239202,6.130612244897959,177.06,172.64,236.57,322.11999999999995,171.75000000000003,114.49,330.44,45.6,3500.9,86.0,97.44,54.7,34.7,53.9,2021-12-08
13702,冬瓜,14,8.253248587570619,3.8828947368421054,0.049313033791310815,2.750813953488372,3.3058292282430206,3.1398537477148087,3.2994236311239202,6.130612244897959,4.461658031088082,172.64,236.57,322.11999999999995,171.75000000000003,114.49,330.44,172.21999999999997,3500.9,86.0,97.44,54.7,34.7,53.9,38.6,2021-12-09
13728,冬瓜,14,3.8828947368421054,0.049313033791310815,2.750813953488372,3.3058292282430206,3.1398537477148087,3.2994236311239202,6.130612244897959,4.461658031088082,2.7763235294117647,236.57,322.11999999999995,171.75000000000003,114.49,330.44,172.21999999999997,188.79,86.0,97.44,54.7,34.7,53.9,38.6,68.0,2021-12-10
13754,冬瓜,14,0.049313033791310815,2.750813953488372,3.3058292282430206,3.1398537477148087,3.2994236311239202,6.130612244897959,4.461658031088082,2.7763235294117647,2.90140597539543,322.11999999999995,171.75000000000003,114.49,330.44,172.21999999999997,188.79,330.17999999999995,97.44,54.7,34.7,53.9,38.6,68.0,113.8,2021-12-11
13780,冬瓜,14,2.750813953488372,3.3058292282430206,3.1398537477148087,3.2994236311239202,6.130612244897959,4.461658031088082,2.7763235294117647,2.90140597539543,3.5865709459459465,171.75000000000003,114.49,330.44,172.21999999999997,188.79,330.17999999999995,424.65,54.7,34.7,53.9,38.6,68.0,113.8,118.4,2021-12-12
13806,冬瓜,14,3.3058292282430206,3.1398537477148087,3.2994236311239202,6.130612244897959,4.461658031088082,2.7763235294117647,2.90140597539543,3.5865709459459465,0.12662461773700304,114.49,330.44,172.21999999999997,188.79,330.17999999999995,424.65,132.49999999999997,34.7,53.9,38.6,68.0,113.8,118.4,1046.4,2021-12-13
13832,冬瓜,14,3.1398537477148087,3.2994236311239202,6.130612244897959,4.461658031088082,2.7763235294117647,2.90140597539543,3.5865709459459465,0.12662461773700304,2.418840579710145,330.44,172.21999999999997,188.79,330.17999999999995,424.65,132.49999999999997,116.83,53.9,38.6,68.0,113.8,118.4,1046.4,48.3,2021-12-14
13858,冬瓜,14,3.2994236311239202,6.130612244897959,4.461658031088082,2.7763235294117647,2.90140597539543,3.5865709459459465,0.12662461773700304,2.418840579710145,5.38592750533049,172.21999999999997,188.79,330.17999999999995,424.65,132.49999999999997,116.83,252.6,38.6,68.0,113.8,118.4,1046.4,48.3,46.9,2021-12-15
13884,冬瓜,14,6.130612244897959,4.461658031088082,2.7763235294117647,2.90140597539543,3.5865709459459465,0.12662461773700304,2.418840579710145,5.38592750533049,3.101766784452297,188.79,330.17999999999995,424.65,132.49999999999997,116.83,252.6,175.56,68.0,113.8,118.4,1046.4,48.3,46.9,56.6,2021-12-16
13910,冬瓜,14,4.461658031088082,2.7763235294117647,2.90140597539543,3.5865709459459465,0.12662461773700304,2.418840579710145,5.38592750533049,3.101766784452297,3.5950155763239877,330.17999999999995,424.65,132.49999999999997,116.83,252.6,175.56,230.8,113.8,118.4,1046.4,48.3,46.9,56.6,64.2,2021-12-17
13936,冬瓜,14,2.7763235294117647,2.90140597539543,3.5865709459459465,0.12662461773700304,2.418840579710145,5.38592750533049,3.101766784452297,3.5950155763239877,2.616650342801176,424.65,132.49999999999997,116.83,252.6,175.56,230.8,267.16,118.4,1046.4,48.3,46.9,56.6,64.2,102.1,2021-12-18
13962,冬瓜,14,2.90140597539543,3.5865709459459465,0.12662461773700304,2.418840579710145,5.38592750533049,3.101766784452297,3.5950155763239877,2.616650342801176,3.1068934646374213,132.49999999999997,116.83,252.6,175.56,230.8,267.16,347.04,1046.4,48.3,46.9,56.6,64.2,102.1,111.7,2021-12-19
13988,冬瓜,14,3.5865709459459465,0.12662461773700304,2.418840579710145,5.38592750533049,3.101766784452297,3.5950155763239877,2.616650342801176,3.1068934646374213,4.666424418604652,116.83,252.6,175.56,230.8,267.16,347.04,321.05000000000007,48.3,46.9,56.6,64.2,102.1,111.7,68.8,2021-12-20
14014,冬瓜,14,0.12662461773700304,2.418840579710145,5.38592750533049,3.101766784452297,3.5950155763239877,2.616650342801176,3.1068934646374213,4.666424418604652,0.0339162457912458,252.6,175.56,230.8,267.16,347.04,321.05000000000007,161.17000000000004,46.9,56.6,64.2,102.1,111.7,68.8,4752.0,2021-12-21
14040,冬瓜,14,2.418840579710145,5.38592750533049,3.101766784452297,3.5950155763239877,2.616650342801176,3.1068934646374213,4.666424418604652,0.0339162457912458,3.2022580645161294,175.56,230.8,267.16,347.04,321.05000000000007,161.17000000000004,99.27,56.6,64.2,102.1,111.7,68.8,4752.0,31.0,2021-12-22
14066,冬瓜,14,5.38592750533049,3.101766784452297,3.5950155763239877,2.616650342801176,3.1068934646374213,4.666424418604652,0.0339162457912458,3.2022580645161294,2.6793764988009587,230.8,267.16,347.04,321.05000000000007,161.17000000000004,99.27,223.46,64.2,102.1,111.7,68.8,4752.0,31.0,83.4,2021-12-23
14092,冬瓜,14,3.101766784452297,3.5950155763239877,2.616650342801176,3.1068934646374213,4.666424418604652,0.0339162457912458,3.2022580645161294,2.6793764988009587,3.9455631399317403,267.16,347.04,321.05000000000007,161.17000000000004,99.27,223.46,231.21,102.1,111.7,68.8,4752.0,31.0,83.4,58.6,2021-12-24
14118,冬瓜,14,3.5950155763239877,2.616650342801176,3.1068934646374213,4.666424418604652,0.0339162457912458,3.2022580645161294,2.6793764988009587,3.9455631399317403,3.1321083172146995,347.04,321.05000000000007,161.17000000000004,99.27,223.46,231.21,323.86,111.7,68.8,4752.0,31.0,83.4,58.6,103.4,2021-12-25
14144,冬瓜,14,2.616650342801176,3.1068934646374213,4.666424418604652,0.0339162457912458,3.2022580645161294,2.6793764988009587,3.9455631399317403,3.1321083172146995,3.794187425860024,321.05000000000007,161.17000000000004,99.27,223.46,231.21,323.86,319.85,68.8,4752.0,31.0,83.4,58.6,103.4,84.3,2021-12-26
14170,冬瓜,14,3.1068934646374213,4.666424418604652,0.0339162457912458,3.2022580645161294,2.6793764988009587,3.9455631399317403,3.1321083172146995,3.794187425860024,4.909606299212599,161.17000000000004,99.27,223.46,231.21,323.86,319.85,311.76,4752.0,31.0,83.4,58.6,103.4,84.3,63.5,2021-12-27
14196,冬瓜,14,4.666424418604652,0.0339162457912458,3.2022580645161294,2.6793764988009587,3.9455631399317403,3.1321083172146995,3.794187425860024,4.909606299212599,2.073627223511214,99.27,223.46,231.21,323.86,319.85,311.76,536.24,31.0,83.4,58.6,103.4,84.3,63.5,258.6,2021-12-28
14222,冬瓜,14,0.0339162457912458,3.2022580645161294,2.6793764988009587,3.9455631399317403,3.1321083172146995,3.794187425860024,4.909606299212599,2.073627223511214,0.3354056679477974,223.46,231.21,323.86,319.85,311.76,536.24,794.14,83.4,58.6,103.4,84.3,63.5,258.6,2367.7,2021-12-29
14248,冬瓜,14,3.2022580645161294,2.6793764988009587,3.9455631399317403,3.1321083172146995,3.794187425860024,4.909606299212599,2.073627223511214,0.3354056679477974,2.636304347826087,231.21,323.86,319.85,311.76,536.24,794.14,121.27,58.6,103.4,84.3,63.5,258.6,2367.7,46.0,2021-12-30
14274,冬瓜,14,2.6793764988009587,3.9455631399317403,3.1321083172146995,3.794187425860024,4.909606299212599,2.073627223511214,0.3354056679477974,2.636304347826087,0.5047281323877068,323.86,319.85,311.76,536.24,794.14,121.27,555.0999999999998,103.4,84.3,63.5,258.6,2367.7,46.0,1099.8,2021-12-31
14300,冬瓜,14,3.9455631399317403,3.1321083172146995,3.794187425860024,4.909606299212599,2.073627223511214,0.3354056679477974,2.636304347826087,0.5047281323877068,2.6385844748858447,319.85,311.76,536.24,794.14,121.27,555.0999999999998,231.14,84.3,63.5,258.6,2367.7,46.0,1099.8,87.6,2022-01-01
14326,冬瓜,14,3.1321083172146995,3.794187425860024,4.909606299212599,2.073627223511214,0.3354056679477974,2.636304347826087,0.5047281323877068,2.6385844748858447,2.7408435072142066,311.76,536.24,794.14,121.27,555.0999999999998,231.14,246.95,63.5,258.6,2367.7,46.0,1099.8,87.6,90.1,2022-01-02
14352,冬瓜,14,3.794187425860024,4.909606299212599,2.073627223511214,0.3354056679477974,2.636304347826087,0.5047281323877068,2.6385844748858447,2.7408435072142066,3.2580599144079887,536.24,794.14,121.27,555.0999999999998,231.14,246.95,228.39,258.6,2367.7,46.0,1099.8,87.6,90.1,70.1,2022-01-03
14378,冬瓜,14,4.909606299212599,2.073627223511214,0.3354056679477974,2.636304347826087,0.5047281323877068,2.6385844748858447,2.7408435072142066,3.2580599144079887,5.2808346213292126,794.14,121.27,555.0999999999998,231.14,246.95,228.39,341.67,2367.7,46.0,1099.8,87.6,90.1,70.1,64.7,2022-01-04
14404,冬瓜,14,2.073627223511214,0.3354056679477974,2.636304347826087,0.5047281323877068,2.6385844748858447,2.7408435072142066,3.2580599144079887,5.2808346213292126,6.07010101010101,121.27,555.0999999999998,231.14,246.95,228.39,341.67,300.47,46.0,1099.8,87.6,90.1,70.1,64.7,49.5,2022-01-05
14430,冬瓜,14,0.3354056679477974,2.636304347826087,0.5047281323877068,2.6385844748858447,2.7408435072142066,3.2580599144079887,5.2808346213292126,6.07010101010101,3.651973684210527,555.0999999999998,231.14,246.95,228.39,341.67,300.47,111.02,1099.8,87.6,90.1,70.1,64.7,49.5,30.4,2022-01-06
14456,冬瓜,14,2.636304347826087,0.5047281323877068,2.6385844748858447,2.7408435072142066,3.2580599144079887,5.2808346213292126,6.07010101010101,3.651973684210527,0.3152146073449828,231.14,246.95,228.39,341.67,300.47,111.02,763.0399999999997,87.6,90.1,70.1,64.7,49.5,30.4,2420.7,2022-01-07
14482,冬瓜,14,0.5047281323877068,2.6385844748858447,2.7408435072142066,3.2580599144079887,5.2808346213292126,6.07010101010101,3.651973684210527,0.3152146073449828,3.320188902007084,246.95,228.39,341.67,300.47,111.02,763.0399999999997,281.22,90.1,70.1,64.7,49.5,30.4,2420.7,84.7,2022-01-08
14508,冬瓜,14,2.6385844748858447,2.7408435072142066,3.2580599144079887,5.2808346213292126,6.07010101010101,3.651973684210527,0.3152146073449828,3.320188902007084,3.467622571692877,228.39,341.67,300.47,111.02,763.0399999999997,281.22,374.85,70.1,64.7,49.5,30.4,2420.7,84.7,108.1,2022-01-09
14534,冬瓜,14,2.7408435072142066,3.2580599144079887,5.2808346213292126,6.07010101010101,3.651973684210527,0.3152146073449828,3.320188902007084,3.467622571692877,4.6336225596529275,341.67,300.47,111.02,763.0399999999997,281.22,374.85,213.61,64.7,49.5,30.4,2420.7,84.7,108.1,46.1,2022-01-10
